      0.2603     -2.0491     -5.5451     13.1643
      0.2605     -2.0473     -5.5384     13.1263
      0.2607     -2.0456     -5.5316     13.0884
      0.2609     -2.0438     -5.5249     13.0507
      0.2612     -2.0421     -5.5182     13.0130
      0.2614     -2.0404     -5.5115     12.9753
      0.2616     -2.0386     -5.5048     12.9378
      0.2618     -2.0369     -5.4982     12.9004
      0.2621     -2.0352     -5.4915     12.8630
      0.2623     -2.0334     -5.4848     12.8257
      0.2625     -2.0317     -5.4782     12.7886
      0.2627     -2.0300     -5.4715     12.7515
      0.2630     -2.0282     -5.4649     12.7144
      0.2632     -2.0265     -5.4583     12.6775
      0.2634     -2.0248     -5.4517     12.6407
      0.2636     -2.0231     -5.4451     12.6039
      0.2639     -2.0213     -5.4385     12.5672
      0.2641     -2.0196     -5.4319     12.5307
      0.2643     -2.0179     -5.4253     12.4942
      0.2645     -2.0162     -5.4187     12.4577
      0.2648     -2.0145     -5.4122     12.4214
      0.2650     -2.0127     -5.4056     12.3852
      0.2652     -2.0110     -5.3991     12.3490
      0.2654     -2.0093     -5.3926     12.3129
      0.2657     -2.0076     -5.3860     12.2769
      0.2659     -2.0059     -5.3795     12.2410
      0.2661     -2.0042     -5.3730     12.2052
      0.2663     -2.0025     -5.3665     12.1694
      0.2666     -2.0008     -5.3600     12.1337
      0.2668     -1.9991     -5.3535     12.0982
      0.2670     -1.9974     -5.3471     12.0627
      0.2672     -1.9957     -5.3406     12.0272
      0.2675     -1.9940     -5.3342     11.9919
      0.2677     -1.9923     -5.3277     11.9567
      0.2679     -1.9906     -5.3213     11.9215
      0.2682     -1.9889     -5.3148     11.8864
      0.2684     -1.9872     -5.3084     11.8514
      0.2686     -1.9855     -5.3020     11.8165
      0.2688     -1.9838     -5.2956     11.7816
      0.2691     -1.9821     -5.2892     11.7468
      0.2693     -1.9804     -5.2828     11.7122
      0.2695     -1.9787     -5.2765     11.6775
      0.2698     -1.9771     -5.2701     11.6430
      0.2700     -1.9754     -5.2637     11.6086
      0.2702     -1.9737     -5.2574     11.5742
      0.2705     -1.9720     -5.2510     11.5399
      0.2707     -1.9703     -5.2447     11.5057
      0.2709     -1.9687     -5.2384     11.4716
      0.2711     -1.9670     -5.2321     11.4376
      0.2714     -1.9653     -5.2258     11.4036
      0.2716     -1.9636     -5.2195     11.3697
      0.2718     -1.9620     -5.2132     11.3359
      0.2721     -1.9603     -5.2069     11.3022
      0.2723     -1.9586     -5.2006     11.2685
      0.2725     -1.9569     -5.1944     11.2349
      0.2728     -1.9553     -5.1881     11.2014
      0.2730     -1.9536     -5.1818     11.1680
      0.2732     -1.9520     -5.1756     11.1347
      0.2735     -1.9503     -5.1694     11.1014
      0.2737     -1.9486     -5.1632     11.0682
      0.2739     -1.9470     -5.1569     11.0351
      0.2742     -1.9453     -5.1507     11.0021
      0.2744     -1.9437     -5.1445     10.9691
      0.2746     -1.9420     -5.1383     10.9363
      0.2749     -1.9403     -5.1322     10.9035
      0.2751     -1.9387     -5.1260     10.8708
      0.2753     -1.9370     -5.1198     10.8381
      0.2756     -1.9354     -5.1137     10.8055
      0.2758     -1.9337     -5.1075     10.7730
      0.2760     -1.9321     -5.1014     10.7406
      0.2763     -1.9305     -5.0953     10.7083
      0.2765     -1.9288     -5.0891     10.6760
      0.2767     -1.9272     -5.0830     10.6438
      0.2770     -1.9255     -5.0769     10.6117
      0.2772     -1.9239     -5.0708     10.5797
      0.2775     -1.9222     -5.0647     10.5477
      0.2777     -1.9206     -5.0586     10.5158
      0.2779     -1.9190     -5.0526     10.4840
      0.2782     -1.9173     -5.0465     10.4523
      0.2784     -1.9157     -5.0404     10.4206
      0.2786     -1.9141     -5.0344     10.3890
      0.2789     -1.9124     -5.0284     10.3575
      0.2791     -1.9108     -5.0223     10.3260
      0.2794     -1.9092     -5.0163     10.2947
      0.2796     -1.9076     -5.0103     10.2634
      0.2798     -1.9059     -5.0043     10.2321
      0.2801     -1.9043     -4.9983     10.2010
      0.2803     -1.9027     -4.9923     10.1699
      0.2805     -1.9011     -4.9863     10.1389
      0.2808     -1.8995     -4.9803     10.1080
      0.2810     -1.8978     -4.9744     10.0771
      0.2813     -1.8962     -4.9684     10.0463
      0.2815     -1.8946     -4.9624     10.0156
      0.2817     -1.8930     -4.9565      9.9850
